Year,country,iso_code,population,gdp,energy_per_capita,Temperature anomaly,co2,co2_per_capita,co2_including_luc,land_use_change_co2,coal_co2,oil_co2,gas_co2,share_global_co2,temperature_change_from_co2,Continent
1978,China,CHN,956161482.0,1667551760000.0,4844.404296875,-0.7403095,1492.5174560546875,1.560947060585022,3356.299560546875,1863.781982421875,1117.3660888671875,281.9924011230469,26.28553581237793,7.845139026641846,0.0304241217672824,Asia
1979,China,CHN,969288071.0,1801380295000.0,4923.021484375,-0.75690395,1525.4173583984375,1.5737502574920654,2655.637451171875,1130.22021484375,1147.53271484375,278.4266662597656,27.776716232299805,7.81920862197876,0.0314675197005271,Asia
1980,China,CHN,983163540.0,1893783550000.0,4910.2041015625,-0.85558754,1494.2978515625,1.5198873281478882,2590.112060546875,1095.8140869140625,1122.7420654296875,273.2018127441406,27.318716049194336,7.6986799240112305,0.0324807092547416,Asia
1981,China,CHN,997721072.0,1949955282000.0,4774.73095703125,-0.82797027,1476.280029296875,1.4796520471572876,2495.794677734375,1019.5146484375,1125.1109619140625,256.3743896484375,24.387645721435547,7.819380760192871,0.0334620513021945,Asia
1982,China,CHN,1013588177.0,2128597968000.0,4910.14990234375,-0.62328476,1606.2391357421875,1.584705829620361,2595.123779296875,988.8847045898438,1248.9036865234375,257.8100280761719,22.899999618530277,8.575873374938965,0.0344943888485431,Asia
1983,China,CHN,1029064952.0,2278862376000.0,5148.06982421875,-0.91554517,1693.7467041015625,1.6459084749221802,2638.257080078125,944.510498046875,1321.857666015625,263.7713623046875,23.438608169555664,8.960780143737793,0.0355566032230854,Asia
1984,China,CHN,1043849645.0,2534000300000.0,5446.3251953125,-1.1351922,1844.2127685546875,1.7667417526245115,2732.80615234375,888.593505859375,1454.1756591796875,271.4511108398437,24.226367950439453,9.478281021118164,0.0366633124649524,Asia
1985,China,CHN,1059807818.0,2752673760000.0,5803.2890625,-1.0769286,1997.193359375,1.8844863176345823,2804.7216796875,807.5282592773438,1584.3765869140625,284.5933532714844,24.81988906860352,9.914156913757324,0.0378129258751869,Asia
1986,China,CHN,1077233607.0,2931538920000.0,5982.087890625,-0.91544867,2103.429931640625,1.9526218175888064,2893.62158203125,790.1915283203125,1657.5233154296875,303.0682983398437,26.35153579711914,10.29173755645752,0.0390090718865394,Asia
1987,China,CHN,1096217445.0,3177306585000.0,6340.201171875,-0.4299505,2256.62939453125,2.0585601329803467,3012.525146484375,755.8956909179688,1770.2498779296875,321.5238647460937,26.600683212280277,10.691789627075195,0.0402602739632129,Asia
1988,China,CHN,1115244168.0,3354463350000.0,6695.4951171875,-0.47408906,2424.444091796875,2.1739132404327397,3200.635986328125,776.191650390625,1892.55126953125,343.12994384765625,27.31145668029785,11.061047554016112,0.0415932051837444,Asia
1989,China,CHN,1133991006.0,3380560300000.0,6910.49267578125,-0.59258777,2462.14990234375,2.171225309371948,3249.375,787.2251586914062,1920.11181640625,354.4407043457031,28.82102394104004,11.090658187866213,0.0429467558860778,Asia
1990,China,CHN,1153582725.0,3385121670000.0,6881.38720703125,-0.20667507,2483.534423828125,2.1528878211975098,3287.290283203125,803.7560424804688,1976.8079833984373,330.2917785644531,29.30105209350586,10.925209045410156,0.044315256178379,Asia
1991,China,CHN,1170788533.0,3508948004345.0,7121.36328125,-0.51359624,2619.143310546875,2.2370765209198,3382.49365234375,763.3504028320312,2049.722900390625,356.02667236328125,30.77755546569824,11.286691665649414,0.0457290709018707,Asia
1992,China,CHN,1184574236.0,3755037703201.0,7406.63427734375,-0.7825324,2731.290283203125,2.3057148456573486,3568.01904296875,836.728515625,2114.611572265625,385.7935485839844,30.23899269104004,12.128058433532717,0.0471977181732654,Asia
1993,China,CHN,1197308574.0,4126169229667.0,7899.078125,-0.6461491,2914.284423828125,2.4340295791625977,3740.732177734375,826.4475708007812,2228.682861328125,428.54876708984375,35.727664947509766,12.810114860534668,0.0487319864332675,Asia
1994,China,CHN,1209003099.0,4438753488140.0,8311.6513671875,-0.036646504,3093.890869140625,2.559042930603028,4030.470947265625,936.5800170898438,2380.736083984375,423.7117614746094,41.56802749633789,13.466571807861328,0.0503899678587913,Asia
1995,China,CHN,1220133929.0,4809999898743.0,8484.853515625,-0.37722662,3351.197265625,2.7465813159942627,4191.63427734375,840.4370727539062,2569.69873046875,468.2298889160156,42.43644714355469,14.250323295593262,0.0521175786852836,Asia
1996,China,CHN,1230944809.0,5127589598793.0,8861.0390625,-0.69740766,3499.310546875,2.8427844047546387,4380.1826171875,880.8719482421875,2660.28759765625,510.6223754882813,44.46996688842773,14.439985275268556,0.0539207495748996,Asia
1997,China,CHN,1241139623.0,5291338914515.0,8847.6220703125,-0.35803643,3512.349853515625,2.829939365386963,4434.7841796875,922.4343872070312,2609.780029296875,557.9606323242188,44.15848159790039,14.406495094299316,0.0557354986667633,Asia
1998,China,CHN,1250847122.0,5338703042331.0,8794.4931640625,0.4067932,3355.3359375,2.682450771331787,4259.06640625,903.7303466796876,2444.8955078125,559.261962890625,50.50091171264648,13.81040382385254,0.0574885345995426,Asia
1999,China,CHN,1260176650.0,5578503091801.0,9035.2958984375,0.24381173,3549.948974609375,2.817024946212769,4388.38330078125,838.4343872070312,2580.98486328125,596.7514038085938,54.57155990600586,14.29254150390625,0.0593004450201988,Asia
2000,China,CHN,1269581174.0,5952682232028.0,9294.6279296875,-0.39957717,3643.8095703125,2.8700878620147705,4278.03857421875,634.22900390625,2601.59130859375,648.6848754882812,59.796417236328125,14.2830171585083,0.0610836371779441,Asia
2001,China,CHN,1278725061.0,6329737256820.0,9751.9501953125,-0.005411625,3724.1142578125,2.912364959716797,4247.4423828125,523.3281860351562,2637.884765625,659.3008422851562,67.15752410888672,14.494668960571287,0.0628640800714492,Asia
2002,China,CHN,1286866835.0,6814493895929.0,10553.14453125,0.12928915,4098.1806640625,3.1846189498901367,4514.708984375,416.5283203125,3018.603759765625,653.0866088867188,53.99275207519531,15.60300350189209,0.0647779405117034,Asia
2003,China,CHN,1294517323.0,7248623080792.0,12219.810546875,-0.079742454,4835.25146484375,3.7351772785186768,5211.970703125,376.71868896484375,3601.8916015625,727.0988159179688,60.74545669555664,17.485645294189453,0.0670146867632865,Asia
2004,China,CHN,1302100316.0,7830953177799.0,14214.83203125,0.09648859,5210.96142578125,4.001965999603272,5597.69287109375,386.73138427734375,3835.193115234375,839.0963134765625,71.52127838134766,18.21376037597656,0.0694252178072929,Asia
2005,China,CHN,1310027135.0,8602939667333.0,16050.9375,-0.24123786,5881.99072265625,4.489976406097412,6235.8251953125,353.8347473144531,4424.23974609375,850.17626953125,84.95716857910156,19.87229347229004,0.0721254497766494,Asia
2006,China,CHN,1318054030.0,9489543138489.0,17486.638671875,0.3330973,6486.1845703125,4.9210309982299805,6852.41845703125,366.2343444824219,4905.25341796875,898.537353515625,103.75348663330078,21.200733184814453,0.0751001462340354,Asia
2007,China,CHN,1325813576.0,10358206113742.0,18893.740234375,0.5361271,6974.6630859375,5.260666370391846,7308.90185546875,334.2386474609375,5289.7900390625,927.354736328125,129.51507568359375,22.142309188842773,0.0782825723290443,Asia
2008,China,CHN,1333821011.0,10799148337884.0,19508.2109375,-0.000698636,7492.404296875,5.61724853515625,7839.84033203125,347.4359741210937,5729.36767578125,970.1209716796876,149.6743927001953,23.377485275268555,0.0817046388983726,Asia
2009,China,CHN,1342522717.0,11572544299171.0,20229.75,0.20965542,7881.49072265625,5.870657444000244,8235.7294921875,354.2391052246094,6028.87109375,982.3545532226562,164.40359497070312,25.010272979736328,0.0853096097707748,Asia
2010,China,CHN,1351561505.0,12858808500983.0,21497.80859375,-0.008594722,8610.0478515625,6.3704447746276855,8576.5517578125,-33.49668884277344,6569.14794921875,1092.572265625,199.5854949951172,25.842287063598636,0.0891915783286094,Asia
2011,China,CHN,1360250658.0,13691526496125.0,23037.326171875,-0.2718251,9520.1533203125,6.998823165893555,9550.4560546875,30.302377700805664,7309.6396484375,1123.8624267578125,245.98997497558597,27.61066436767578,0.0935036391019821,Asia
2012,China,CHN,1369520866.0,14773157494771.0,23821.6015625,-0.5516753,9767.310546875,7.131917953491211,9792.884765625,25.574535369873047,7464.978515625,1176.715576171875,277.59930419921875,27.942739486694336,0.0978926792740821,Asia
2013,China,CHN,1379008040.0,15925464549520.0,24548.490234375,0.20288777,9942.37109375,7.209799289703369,9965.4638671875,23.09261512756348,7493.41796875,1234.6219482421875,320.12744140625,28.184663772583008,0.1023507490754127,Asia
2014,China,CHN,1387951970.0,17103948867278.0,25021.806640625,0.12646471,9976.02734375,7.187588214874268,9843.4345703125,-132.59271240234375,7425.2314453125,1255.60888671875,370.2215576171875,28.128665924072266,0.1068018823862075,Asia
2015,China,CHN,1396134171.0,18301224436466.0,25166.626953125,0.4747642,9858.0400390625,7.060954570770264,9830.0693359375,-27.970060348510746,7266.35205078125,1328.8123779296875,380.0522155761719,27.84479713439941,0.1112307161092758,Asia
2016,China,CHN,1404052628.0,19545709173693.0,25125.6328125,0.5781517,9748.1748046875,6.94288444519043,9603.5576171875,-144.61734008789062,7071.88623046875,1357.841796875,421.7264099121094,27.54279327392578,0.1155615523457527,Asia
2017,China,CHN,1412354730.0,20894362082435.0,25949.134765625,0.58729434,10000.013671875,7.080383777618408,9814.3740234375,-185.63934326171875,7163.662109375,1430.5941162109375,486.3593444824219,27.79741859436035,0.1199928373098373,Asia
2018,China,CHN,1419008954.0,22294284747546.0,27068.060546875,0.23954183,10346.7900390625,7.291560649871826,10168.7900390625,-178.00021362304688,7316.7001953125,1500.4776611328125,575.368896484375,28.16678810119629,0.1245743334293365,Asia
2019,China,CHN,1423520357.0,23631941251482.0,28231.927734375,0.3851913,10713.5146484375,7.526070594787598,10480.94921875,-232.56613159179688,7522.57666015625,1559.7391357421875,630.17138671875,28.88785743713379,0.1293003857135772,Asia
2020,China,CHN,1426106093.0,24151843898871.0,29095.935546875,0.42080352,10896.5205078125,7.640749931335449,10632.8369140625,-263.6834716796875,7679.38232421875,1523.058349609375,676.4730834960938,30.99280166625977,0.1341052502393722,Asia
2021,China,CHN,1426437269.0,26180600167672.0,30738.947265625,0.63759935,11284.4013671875,7.91089916229248,10996.1025390625,-288.2988586425781,8004.203125,1521.109130859375,765.3323974609375,30.6085205078125,0.1390778422355651,Asia
2022,China,CHN,1425179562.0,26966016991166.0,31235.70703125,0.5990717,11711.8076171875,8.21777629852295,11414.1171875,-297.6897277832031,8468.947265625,1559.7208251953125,773.2247924804688,31.2083740234375,0.1442426741123199,Asia
1972,Colombia,COL,21819572.0,120559379062.0,6975.08447265625,-0.3828443,31.426040649414062,1.4402683973312378,151.7354278564453,120.3093719482422,6.689684867858887,18.58530616760254,3.5353479385375977,0.1936940252780914,0.0078242551535367,South America
1973,Colombia,COL,22325375.0,128657098324.0,6593.23681640625,-0.2592422,33.632293701171875,1.5064603090286257,130.21299743652344,96.58069610595705,7.770497798919678,19.56729507446289,3.685582876205444,0.1969416737556457,0.0078797293826937,South America
1974,Colombia,COL,22833475.0,136089666000.0,7211.3564453125,-0.7117912,36.39639663696289,1.593992829322815,116.21638488769533,79.81998443603516,8.309117317199707,21.70701789855957,3.568377017974853,0.2141227424144745,0.0079295011237263,South America
1975,Colombia,COL,23344650.0,139249500000.0,6666.83203125,-0.84297276,35.811222076416016,1.5340226888656616,107.5635223388672,71.7522964477539,8.77894401550293,20.51473617553711,3.598047971725464,0.2107971459627151,0.0079756714403629,South America
1976,Colombia,COL,23858815.0,145807684000.0,6800.7412109375,-0.6432707,37.98279571533203,1.5919816493988037,128.4377899169922,90.45500183105467,9.217737197875977,21.81702041625977,3.700284004211426,0.2126399576663971,0.0080309500917792,South America
1977,Colombia,COL,24393499.0,151869474000.0,6872.8818359375,-0.27872673,39.244232177734375,1.608798861503601,101.48665618896484,62.2424201965332,9.41369342803955,22.502721786499023,4.203000068664551,0.2137713730335235,0.0080759804695844,South America
1978,Colombia,COL,24950342.0,164779725000.0,7061.4990234375,-0.34818825,41.53893661499024,1.664864420890808,97.86854553222656,56.32960510253906,9.896464347839355,22.537263870239254,5.56928014755249,0.2183416485786438,0.0081199798732995,South America
1979,Colombia,COL,25515627.0,173587376000.0,7184.94970703125,-0.24245739,44.2724723815918,1.7351120710372925,98.27473449707033,54.00226974487305,11.259471893310549,23.614479064941406,5.972320079803467,0.2269383370876312,0.0081643033772706,South America
1980,Colombia,COL,26104503.0,180717966000.0,7306.57177734375,-0.008574486,44.18038558959961,1.6924430131912231,95.3224639892578,51.14207458496094,10.300355911254885,23.905912399291992,6.907210826873779,0.2276190370321273,0.0082054613158106,South America
1981,Colombia,COL,26713267.0,184572130000.0,7241.5732421875,-0.34645638,44.26724243164063,1.6571258306503296,100.89132690429688,56.62408065795898,10.66136074066162,23.01168632507324,7.382350921630859,0.2344693541526794,0.0082491263747215,South America
1982,Colombia,COL,27338334.0,186378548000.0,7280.556640625,-0.42908192,45.68782043457031,1.671199917793274,86.73238372802734,41.0445671081543,10.98745822906494,23.5319938659668,7.723094940185547,0.2439319044351577,0.0082871671766042,South America
1983,Colombia,COL,27988176.0,189368025000.0,7489.578125,-0.08714803,49.21831130981445,1.7585394382476809,95.30545806884766,46.0871467590332,12.138832092285156,25.230304718017575,8.47116756439209,0.260389894247055,0.008329183794558,South America
1984,Colombia,COL,28642690.0,196136136000.0,7414.75732421875,-0.8643705,48.71197509765625,1.7006773948669434,99.30506896972656,50.59309768676758,11.995936393737791,24.640399932861328,8.518799781799316,0.2503538727760315,0.0083729531615972,South America
1985,Colombia,COL,29268470.0,202554132000.0,7497.9404296875,-0.64249563,48.090919494628906,1.6430964469909668,95.46307373046876,47.37214660644531,12.207523345947266,24.98658561706543,7.349426746368408,0.238725483417511,0.0084155760705471,South America
1986,Colombia,COL,29879114.0,214958400000.0,7696.4580078125,-0.71462375,48.76785659790039,1.6321721076965332,90.2523193359375,41.484466552734375,12.039005279541016,26.133359909057617,6.895133018493652,0.2386131286621093,0.0084559749811887,South America
1987,Colombia,COL,30499471.0,226482432000.0,8238.5341796875,-0.073759556,50.13829803466797,1.6439071893692017,73.81770324707031,23.679405212402344,12.464927673339844,26.948719024658203,7.185103893280029,0.2375525832176208,0.0084911324083805,South America
1988,Colombia,COL,31130530.0,235710466000.0,8065.7880859375,-0.318549,52.151851654052734,1.6752638816833496,66.97130584716797,14.819451332092283,12.549200057983398,28.278751373291016,7.533184051513672,0.2379325330257415,0.0085236886516213,South America
1989,Colombia,COL,31776280.0,243368631000.0,8323.35546875,-0.73362666,53.10007095336914,1.6710600852966309,69.46195983886719,16.36188507080078,12.966008186340332,29.401586532592773,7.0637078285217285,0.2391872107982635,0.0085575692355632,South America
